out_frame,src_frame,loop,brightness_gain,brightness_bias,noise_sigma,gaussian_blur,motion_blur,shake_dx,shake_dy,target_occluders,distractor_people,blue_distractors,protected_waypoint_window
348,348,0,1.0015,-0.19,4.00,0,0,0.00,0.00,0,0,0,1
349,349,0,0.9992,-0.27,4.00,0,0,0.00,0.00,0,0,0,1
350,350,0,1.0033,-0.40,4.00,0,0,0.00,0.00,0,0,0,1
351,351,0,0.9994,-0.45,4.00,0,0,0.00,0.00,0,0,0,1
352,352,0,0.9991,-0.11,4.00,0,0,0.00,0.00,0,0,0,1
353,353,0,0.9988,-0.48,4.00,0,0,0.00,0.00,0,0,0,1
354,354,0,0.9999,0.15,5.98,0,0,0.00,0.00,0,0,0,0
355,355,0,0.9894,0.14,5.98,0,0,0.00,0.00,0,0,0,0
356,356,0,1.0019,-0.87,5.98,0,0,0.00,0.00,0,0,0,0
357,357,0,1.0045,-0.07,5.98,0,0,0.00,0.00,0,0,0,0
358,358,0,0.9973,-0.04,5.98,0,0,0.00,0.00,0,0,0,0
359,359,0,0.9966,0.90,5.98,0,0,0.00,0.00,0,0,0,0
360,360,0,0.9854,0.51,5.98,0,0,0.00,0.00,0,0,0,0
361,361,0,0.9894,0.41,5.98,0,0,0.00,0.00,0,0,0,0
362,362,0,0.9856,0.54,5.98,0,0,0.00,0.00,0,0,0,0
363,363,0,0.9913,1.29,5.98,0,0,0.00,0.00,0,0,0,0
364,364,0,0.9959,0.38,5.98,0,0,0.00,0.00,0,0,0,0
365,365,0,0.9890,0.87,5.98,0,0,0.00,0.00,0,0,0,0
366,366,0,0.9898,0.34,5.98,0,0,0.00,0.00,0,0,0,0
367,367,0,0.9851,0.49,5.98,0,0,0.00,0.00,0,0,0,0
368,368,0,0.9877,-0.04,5.98,0,0,0.00,0.00,0,0,0,0
369,369,0,0.9869,0.34,5.98,0,0,0.00,0.00,0,0,0,0
370,370,0,0.9852,-0.04,5.98,0,0,0.00,0.00,0,0,0,0
371,371,0,0.9783,0.37,5.98,0,0,0.00,0.00,0,0,0,0
372,372,0,0.9904,-0.10,5.98,0,0,0.00,0.00,0,0,0,0
373,373,0,0.9843,1.21,5.98,0,0,0.00,0.00,0,0,0,0
374,374,0,0.9806,1.49,5.98,0,0,0.00,0.00,0,0,0,0
375,375,0,0.9790,0.75,5.98,0,0,0.00,0.00,0,0,0,0
376,376,0,0.9897,0.17,5.98,0,0,0.00,0.00,0,0,0,0
377,377,0,0.9792,1.66,5.98,0,0,0.00,0.00,0,0,0,0
378,378,0,0.9743,1.00,5.98,0,0,0.00,0.00,0,0,0,0
379,379,0,0.9717,0.79,5.98,0,0,0.00,0.00,0,0,0,0
380,380,0,0.9770,1.65,5.98,0,0,0.00,0.00,0,0,0,0
381,381,0,0.9728,2.57,5.98,0,0,0.00,0.00,0,0,0,0
382,382,0,0.9718,2.57,5.98,0,0,0.00,0.00,0,0,0,0
383,383,0,0.9764,1.05,5.98,0,0,0.00,0.00,0,0,0,0
384,384,0,0.9711,2.16,5.98,0,0,0.00,0.00,0,0,0,0
385,385,0,0.9801,1.38,5.98,0,0,0.00,0.00,0,0,0,0
386,386,0,0.9788,0.27,5.98,0,0,0.00,0.00,0,0,0,0
387,387,0,0.9749,1.37,5.98,0,0,0.00,0.00,0,0,0,0
388,388,0,0.9716,2.21,5.98,0,0,0.00,0.00,0,0,0,0
389,389,0,0.9694,1.71,5.98,0,0,0.00,0.00,0,0,0,0
390,390,0,0.9785,0.46,5.98,0,0,0.00,0.00,0,0,0,0
391,391,0,0.9727,1.35,5.98,0,0,0.00,0.00,0,0,0,0
392,392,0,0.9725,0.88,5.98,0,0,0.00,0.00,0,0,0,0
393,393,0,0.9712,1.57,5.98,0,0,0.00,0.00,0,0,0,0
394,394,0,0.9704,1.37,5.98,0,0,0.00,0.00,0,0,0,0
395,395,0,0.9770,1.88,5.98,0,0,0.00,0.00,0,0,0,0
396,396,0,0.9701,2.11,5.98,0,0,0.00,0.00,0,0,0,0
397,397,0,0.9699,1.91,5.98,0,0,0.00,0.00,0,0,0,0
398,398,0,0.9637,2.56,5.98,0,0,0.00,0.00,0,0,0,0
399,399,0,0.9748,2.61,5.98,0,0,0.00,0.00,0,0,0,0
400,400,0,0.9641,1.46,5.98,0,0,0.00,0.00,0,0,0,0
401,401,0,0.9638,1.94,5.98,0,0,0.00,0.00,0,0,0,0
402,402,0,0.9738,1.80,5.98,0,0,0.00,0.00,0,0,0,0
403,403,0,0.9655,2.23,5.98,0,0,0.00,0.00,0,0,0,0
404,404,0,0.9768,1.82,5.98,0,0,0.00,0.00,0,0,0,0
405,405,0,0.9741,2.08,5.98,0,0,0.00,0.00,0,0,0,0
406,406,0,0.9818,1.81,5.98,0,0,0.00,0.00,0,0,0,0
407,407,0,0.9754,2.97,5.98,0,0,0.00,0.00,0,0,0,0
408,408,0,0.9685,2.99,5.98,0,0,0.00,0.00,0,0,0,0
409,409,0,0.9785,2.04,5.98,0,0,0.00,0.00,0,0,0,0
410,410,0,0.9748,3.09,5.98,0,0,0.00,0.00,0,0,0,0
411,411,0,0.9758,1.66,5.98,0,0,0.00,0.00,0,0,0,0
412,412,0,0.9814,2.20,5.98,0,0,0.00,0.00,0,0,0,0
413,413,0,0.9760,1.71,5.98,0,0,0.00,0.00,0,0,0,0
414,414,0,0.9643,3.20,5.98,0,0,0.00,0.00,0,0,0,0
415,415,0,0.9664,2.75,5.98,0,0,0.00,0.00,0,0,0,0
416,416,0,0.9704,2.36,5.98,0,0,0.00,0.00,0,0,0,0
417,417,0,0.9709,2.96,5.98,0,0,0.00,0.00,0,0,0,0
418,418,0,0.9696,3.57,5.98,0,0,0.00,0.00,0,0,0,0
419,419,0,0.9721,2.03,5.98,0,0,0.00,0.00,0,0,0,0
420,420,0,0.9716,1.88,5.98,0,0,0.00,0.00,0,0,0,0
421,421,0,0.9758,2.85,5.98,0,0,0.00,0.00,0,0,0,0
422,422,0,0.9823,2.66,5.98,0,0,0.00,0.00,0,0,0,0
423,423,0,0.9776,1.83,5.98,0,0,0.00,0.00,0,0,0,0
424,424,0,0.9783,2.40,5.98,0,0,0.00,0.00,0,0,0,0
425,425,0,0.9720,3.23,5.98,0,0,0.00,0.00,0,0,0,0
426,426,0,0.9686,2.82,5.98,0,0,0.00,0.00,0,0,0,0
427,427,0,0.9737,2.65,5.98,0,0,0.00,0.00,0,0,0,0
428,428,0,0.9760,2.97,5.98,0,0,0.00,0.00,0,0,0,0
429,429,0,0.9772,3.16,5.98,0,0,0.00,0.00,0,0,0,0
430,430,0,0.9709,1.76,5.98,0,0,0.00,0.00,0,0,0,0
431,431,0,0.9797,2.11,5.98,0,0,0.00,0.00,0,0,0,0
432,432,0,0.9771,3.05,5.98,0,0,0.00,0.00,0,0,0,0
433,433,0,0.9762,3.13,5.98,0,0,0.00,0.00,0,0,0,0
434,434,0,0.9782,3.04,5.98,0,0,0.00,0.00,0,0,0,0
435,435,0,0.9727,3.35,5.98,0,0,0.00,0.00,0,0,0,0
436,436,0,0.9826,2.51,5.98,0,0,0.00,0.00,0,0,0,0
437,437,0,0.9778,2.44,5.98,0,0,0.00,0.00,0,0,0,0
438,438,0,0.9776,3.30,5.98,0,0,0.00,0.00,0,0,0,0
439,439,0,0.9771,2.74,5.98,0,0,0.00,0.00,0,0,0,0
440,440,0,0.9825,2.76,5.98,0,0,0.00,0.00,0,0,0,0
441,441,0,0.9828,3.09,5.98,0,0,0.00,0.00,0,0,0,0
442,442,0,0.9827,3.23,5.98,0,0,0.00,0.00,0,0,0,0
443,443,0,0.9839,2.57,5.98,0,0,0.00,0.00,0,0,0,0
444,444,0,0.9880,3.93,5.98,0,0,0.00,0.00,0,0,0,0
445,445,0,0.9866,3.25,5.98,0,0,0.00,0.00,0,0,0,0
446,446,0,0.9850,2.94,5.98,0,0,0.00,0.00,0,0,0,0
447,447,0,0.9897,2.65,5.98,0,0,0.00,0.00,0,0,0,0
448,448,0,0.9864,3.15,5.98,0,0,0.00,0.00,0,0,0,0
449,449,0,0.9927,2.82,5.98,0,0,0.00,0.00,0,0,0,0
450,450,0,0.9842,2.87,5.98,0,0,0.00,0.00,0,0,0,0
451,451,0,0.9854,2.95,5.98,0,0,0.00,0.00,0,0,0,0
452,452,0,0.9918,3.63,5.98,0,0,0.00,0.00,0,0,0,0
453,453,0,0.9910,3.21,5.98,0,0,0.00,0.00,0,0,0,0
454,454,0,0.9995,3.01,5.98,0,0,0.00,0.00,0,0,0,0
455,455,0,0.9931,3.55,5.98,0,0,0.00,0.00,0,0,0,0
456,456,0,0.9911,3.40,5.98,0,0,0.00,0.00,0,0,0,0
457,457,0,0.9958,3.79,5.98,0,0,0.00,0.00,0,0,0,0
458,458,0,0.9999,3.00,5.98,0,0,0.00,0.00,0,0,0,0
459,459,0,0.9934,3.40,5.98,0,0,0.00,0.00,0,0,0,0
460,460,0,0.9849,2.84,5.98,0,0,0.00,0.00,0,0,0,0
461,461,0,1.0038,3.59,5.98,0,0,0.00,0.00,0,0,0,0
462,462,0,0.9952,3.47,5.98,0,0,0.00,0.00,0,0,0,0
463,463,0,1.0037,2.41,5.98,0,0,0.00,0.00,0,0,0,0
464,464,0,0.9894,3.09,5.98,0,0,0.00,0.00,0,0,0,0
465,465,0,0.9982,3.10,5.98,0,0,0.00,0.00,0,0,0,0
466,466,0,0.9980,2.88,5.98,0,0,0.00,0.00,0,0,0,0
467,467,0,1.0038,3.29,5.98,0,0,0.00,0.00,0,0,0,0
468,468,0,1.0035,3.38,5.98,0,0,0.00,0.00,0,0,0,0
469,469,0,0.9967,3.64,5.98,0,0,0.00,0.00,0,0,0,0
470,470,0,1.0114,4.02,5.98,0,0,0.00,0.00,0,0,0,0
471,471,0,0.9990,3.42,5.98,0,0,0.00,0.00,0,0,0,0
472,472,0,1.0006,2.76,5.98,0,0,0.00,0.00,0,0,0,0
473,473,0,1.0113,2.88,5.98,0,0,0.00,0.00,0,0,0,0
474,474,0,1.0126,3.41,5.98,0,0,0.00,0.00,0,0,0,0
475,475,0,1.0025,3.30,5.98,0,0,0.00,0.00,0,0,0,0
476,476,0,1.0061,4.38,5.98,0,0,0.00,0.00,0,0,0,0
477,477,0,1.0072,3.15,5.98,0,0,0.00,0.00,0,0,0,0
478,478,0,1.0138,3.74,5.98,0,0,0.00,0.00,0,0,0,0
479,479,0,1.0106,3.39,5.98,0,0,0.00,0.00,0,0,0,0
480,480,0,1.0096,3.85,5.98,0,0,0.00,0.00,0,0,0,0
481,481,0,1.0099,1.78,5.98,0,0,0.00,0.00,0,0,0,0
482,482,0,1.0153,2.94,5.98,0,0,0.00,0.00,0,0,0,0
483,483,0,1.0136,2.22,5.98,0,0,0.00,0.00,0,0,0,0
484,484,0,1.0155,4.40,5.98,0,0,0.00,0.00,0,0,0,0
485,485,0,1.0199,3.45,5.98,0,0,0.00,0.00,0,0,0,0
486,486,0,1.0177,2.88,5.98,0,0,0.00,0.00,0,0,0,0
487,487,0,1.0075,3.17,5.98,0,0,0.00,0.00,0,0,0,0
488,488,0,1.0134,3.04,5.98,0,0,0.00,0.00,0,0,0,0
489,489,0,1.0137,2.65,5.98,0,0,0.00,0.00,0,0,0,0
490,490,0,1.0149,3.17,5.98,0,0,0.00,0.00,0,0,0,0
491,491,0,1.0195,2.63,5.98,0,0,0.00,0.00,0,0,0,0
492,492,0,1.0256,4.02,5.98,0,0,0.00,0.00,0,0,0,0
493,493,0,1.0209,3.65,5.98,0,0,0.00,0.00,0,0,0,0
494,494,0,1.0181,2.82,5.98,0,0,0.00,0.00,0,0,0,0
495,495,0,1.0178,4.32,5.98,0,0,0.00,0.00,0,0,0,0
496,496,0,1.0248,2.67,5.98,0,0,0.00,0.00,0,0,0,0
497,497,0,1.0247,2.89,5.98,0,0,0.00,0.00,0,0,0,0
498,498,0,1.0259,2.99,5.98,0,0,0.00,0.00,0,0,0,0
499,499,0,1.0172,3.09,5.98,0,0,0.00,0.00,0,0,0,0
500,500,0,1.0274,3.76,5.98,0,0,0.00,0.00,0,0,0,0
501,501,0,1.0178,3.44,5.98,0,0,0.00,0.00,0,0,0,0
502,502,0,1.0326,2.67,5.98,0,0,0.00,0.00,0,0,0,0
503,503,0,1.0313,2.92,5.98,0,0,0.00,0.00,0,0,0,0
504,504,0,1.0275,2.15,5.98,0,0,0.00,0.00,0,0,0,0
505,505,0,1.0242,2.82,5.98,0,0,0.00,0.00,0,0,0,0
506,506,0,1.0134,2.56,5.98,0,0,0.00,0.00,0,0,0,0
507,507,0,1.0325,3.77,5.98,0,0,0.00,0.00,0,0,0,0
508,508,0,1.0265,2.54,5.98,0,0,0.00,0.00,0,0,0,0
509,509,0,1.0212,3.85,5.98,0,0,0.00,0.00,0,0,0,0
510,510,0,1.0266,3.00,5.98,0,0,0.00,0.00,0,0,0,0
511,511,0,1.0271,2.57,5.98,0,0,0.00,0.00,0,0,0,0
512,512,0,1.0345,3.41,5.98,0,0,0.00,0.00,0,0,0,0
513,513,0,1.0216,2.16,5.98,0,0,0.00,0.00,0,0,0,0
514,514,0,1.0300,2.00,5.98,0,0,0.00,0.00,0,0,0,0
515,515,0,1.0229,2.22,5.98,0,0,0.00,0.00,0,0,0,0
516,516,0,1.0180,3.74,5.98,0,0,0.00,0.00,0,0,0,0
517,517,0,1.0276,2.18,5.98,0,0,0.00,0.00,0,0,0,0
518,518,0,1.0300,2.92,5.98,0,0,0.00,0.00,0,0,0,0
519,519,0,1.0215,2.86,5.98,0,0,0.00,0.00,0,0,0,0
520,520,0,1.0347,3.35,5.98,0,0,0.00,0.00,0,0,0,0
521,521,0,1.0192,2.70,5.98,0,0,0.00,0.00,0,0,0,0
522,522,0,1.0287,2.83,5.98,0,0,0.00,0.00,0,0,0,0
523,523,0,1.0240,2.61,5.98,0,0,0.00,0.00,0,0,0,0
524,524,0,1.0214,2.56,5.98,0,0,0.00,0.00,0,0,0,0
525,525,0,1.0281,3.04,5.98,0,0,0.00,0.00,0,0,0,0
526,526,0,1.0375,2.34,5.98,0,0,0.00,0.00,0,0,0,0
527,527,0,1.0295,2.54,5.98,0,0,0.00,0.00,0,0,0,0
528,528,0,1.0263,3.03,5.98,0,0,0.00,0.00,0,0,0,0
529,529,0,1.0303,2.47,5.98,0,0,0.00,0.00,0,0,0,0
530,530,0,1.0348,2.00,5.98,0,0,0.00,0.00,0,0,0,0
531,531,0,1.0303,3.09,5.98,0,0,0.00,0.00,0,0,0,0
532,532,0,1.0243,2.02,5.98,0,0,0.00,0.00,0,0,0,0
533,533,0,1.0294,2.20,5.98,0,0,0.00,0.00,0,0,0,0
534,534,0,1.0286,1.41,5.98,0,0,0.00,0.00,0,0,0,0
535,535,0,1.0191,2.66,5.98,0,0,0.00,0.00,0,0,0,0
536,536,0,1.0281,1.95,5.98,0,0,0.00,0.00,0,0,0,0
537,537,0,1.0180,2.73,5.98,0,0,0.00,0.00,0,0,0,0
538,538,0,1.0269,3.35,5.98,0,0,0.00,0.00,0,0,0,0
539,539,0,1.0373,2.78,5.98,0,0,0.00,0.00,0,0,0,0
540,540,0,1.0187,2.51,5.98,0,0,0.00,0.00,0,0,0,0
541,541,0,1.0293,3.02,5.98,0,0,0.00,0.00,0,0,0,0
542,542,0,1.0248,2.17,5.98,0,0,0.00,0.00,0,0,0,0
543,543,0,1.0211,2.19,5.98,0,0,0.00,0.00,0,0,0,0
544,544,0,1.0304,1.24,5.98,0,0,0.00,0.00,0,0,0,0
545,545,0,1.0209,2.08,5.98,0,0,0.00,0.00,0,0,0,0
546,546,0,1.0262,1.76,5.98,0,0,0.00,0.00,0,0,0,0
547,547,0,1.0196,2.06,5.98,0,0,0.00,0.00,0,0,0,0
548,548,0,1.0202,1.92,5.98,0,0,0.00,0.00,0,0,0,0
549,549,0,1.0132,2.21,5.98,0,0,0.00,0.00,0,0,0,0
550,550,0,1.0233,0.94,5.98,0,0,0.00,0.00,0,0,0,0
551,551,0,1.0154,2.95,5.98,0,0,0.00,0.00,0,0,0,0
552,552,0,1.0209,1.96,5.98,0,0,0.00,0.00,0,0,0,0
553,553,0,1.0187,1.35,5.98,0,0,0.00,0.00,0,0,0,0
554,554,0,1.0213,2.26,5.98,0,0,0.00,0.00,0,0,0,0
555,555,0,1.0260,1.58,5.98,0,0,0.00,0.00,0,0,0,0
556,556,0,1.0241,1.78,5.98,0,0,0.00,0.00,0,0,0,0
557,557,0,1.0192,1.68,5.98,0,0,0.00,0.00,0,0,0,0
558,558,0,1.0113,1.68,5.98,0,0,0.00,0.00,0,0,0,0
559,559,0,1.0148,1.09,5.98,0,0,0.00,0.00,0,0,0,0
560,560,0,1.0135,1.74,5.98,0,0,0.00,0.00,0,0,0,0
561,561,0,1.0125,1.23,5.98,0,0,0.00,0.00,0,0,0,0
562,562,0,1.0166,0.79,5.98,0,0,0.00,0.00,0,0,0,0
563,563,0,1.0171,0.92,5.98,0,0,0.00,0.00,0,0,0,0
564,564,0,1.0152,0.29,5.98,0,0,0.00,0.00,0,0,0,0
565,565,0,1.0087,1.16,5.98,0,0,0.00,0.00,0,0,0,0
566,566,0,1.0136,1.58,5.98,0,0,0.00,0.00,0,0,0,0
567,567,0,0.9989,0.61,5.98,0,0,0.00,0.00,0,0,0,0
568,568,0,1.0053,0.95,5.98,0,0,0.00,0.00,0,0,0,0
569,569,0,1.0220,2.06,5.98,0,0,0.00,0.00,0,0,0,0
570,570,0,1.0054,1.25,5.98,0,0,0.00,0.00,0,0,0,0
571,571,0,1.0067,0.48,5.98,0,0,0.00,0.00,0,0,0,0
572,572,0,1.0052,0.94,5.98,0,0,0.00,0.00,0,0,0,0
573,573,0,1.0034,1.10,5.98,0,0,0.00,0.00,0,0,0,0
574,574,0,1.0031,-0.31,5.98,0,0,0.00,0.00,0,0,0,0
575,575,0,1.0043,0.48,5.98,0,0,0.00,0.00,0,0,0,0
576,576,0,1.0076,0.94,5.98,0,0,0.00,0.00,0,0,0,0
577,577,0,1.0035,0.36,5.98,0,0,0.00,0.00,0,0,0,0
578,578,0,1.0037,-0.59,5.98,0,0,0.00,0.00,0,0,0,0
579,579,0,1.0015,0.41,5.98,0,0,0.00,0.00,0,0,0,0
580,580,0,0.9958,0.53,5.98,0,0,0.00,0.00,0,0,0,0
581,581,0,0.9981,0.86,5.98,0,0,0.00,0.00,0,0,0,0
582,582,0,1.0038,0.71,5.98,0,0,0.00,0.00,0,0,0,0
583,583,0,1.0034,-0.36,5.98,0,0,0.00,0.00,0,0,0,0
584,584,0,0.9931,0.76,5.98,0,0,0.00,0.00,0,0,0,0
585,585,0,0.9900,-0.25,5.98,0,0,0.00,0.00,0,0,0,0
586,586,0,0.9915,0.47,5.98,0,0,0.00,0.00,0,0,0,0
587,587,0,0.9914,0.37,5.98,0,0,0.00,0.00,0,0,0,0
588,588,0,0.9964,-0.21,5.98,0,0,0.00,0.00,0,0,0,0
589,589,0,0.9994,0.93,5.98,0,0,0.00,0.00,0,0,0,0
590,590,0,0.9909,-0.25,5.98,0,0,0.00,0.00,0,0,0,0
591,591,0,0.9871,0.35,5.98,0,0,0.00,0.00,0,0,0,0
592,592,0,0.9917,-0.20,5.98,0,0,0.00,0.00,0,0,0,0
593,593,0,0.9926,-1.19,5.98,0,0,0.00,0.00,0,0,0,0
594,594,0,0.9980,0.46,5.98,0,0,0.00,0.00,0,0,0,0
595,595,0,0.9857,-0.03,5.98,0,0,0.00,0.00,0,0,0,0
596,596,0,0.9809,0.19,5.98,0,0,0.00,0.00,0,0,0,0
597,597,0,0.9852,-1.07,5.98,0,0,0.00,0.00,0,0,0,0
598,598,0,0.9950,-0.59,5.98,0,0,0.00,0.00,0,0,0,0
599,599,0,0.9923,0.22,5.98,0,0,0.00,0.00,0,0,0,0
600,600,0,0.9848,-1.18,5.98,0,0,0.00,0.00,0,0,0,0
601,601,0,0.9840,-0.71,5.98,0,0,0.00,0.00,0,0,0,0
602,602,0,0.9832,-0.45,5.98,0,0,0.00,0.00,0,0,0,0
603,603,0,0.9861,0.01,5.98,0,0,0.00,0.00,0,0,0,0
604,604,0,0.9797,-0.29,5.98,0,0,0.00,0.00,0,0,0,0
605,605,0,0.9779,-0.60,5.98,0,0,0.00,0.00,0,0,0,0
606,606,0,0.9805,-0.68,5.98,0,0,0.00,0.00,0,0,0,0
607,607,0,0.9813,-0.48,5.98,0,0,0.00,0.00,0,0,0,0
608,608,0,0.9807,0.03,5.98,0,0,0.00,0.00,0,0,0,0
609,609,0,0.9840,-0.30,5.98,0,0,0.00,0.00,0,0,0,0
610,610,0,0.9801,-1.22,5.98,0,0,0.00,0.00,0,0,0,0
611,611,0,0.9738,-1.27,5.98,0,0,0.00,0.00,0,0,0,0
612,612,0,0.9751,-1.31,5.98,0,0,0.00,0.00,0,0,0,0
613,613,0,0.9929,-0.28,5.98,0,0,0.00,0.00,0,0,0,0
614,614,0,0.9698,-1.00,5.98,0,0,0.00,0.00,0,0,0,0
615,615,0,0.9786,-0.38,5.98,0,0,0.00,0.00,0,0,0,0
616,616,0,0.9735,-0.09,5.98,0,0,0.00,0.00,0,0,0,0
617,617,0,0.9771,-0.55,5.98,0,0,0.00,0.00,0,0,0,0
618,618,0,0.9678,-1.32,5.98,0,0,0.00,0.00,0,0,0,0
619,619,0,0.9738,-2.46,5.98,0,0,0.00,0.00,0,0,0,0
620,620,0,0.9801,-1.04,5.98,0,0,0.00,0.00,0,0,0,0
621,621,0,0.9765,-0.96,5.98,0,0,0.00,0.00,0,0,0,0
622,622,0,0.9757,-1.06,5.98,0,0,0.00,0.00,0,0,0,0
623,623,0,0.9729,-1.29,5.98,0,0,0.00,0.00,0,0,0,0
624,624,0,0.9730,-1.17,5.98,0,0,0.00,0.00,0,0,0,0
625,625,0,0.9745,-0.67,5.98,0,0,0.00,0.00,0,0,0,0
626,626,0,0.9702,-0.57,5.98,0,0,0.00,0.00,0,0,0,0
627,627,0,0.9722,-2.04,5.98,0,0,0.00,0.00,0,0,0,0
628,628,0,0.9785,-1.45,5.98,0,0,0.00,0.00,0,0,0,0
629,629,0,0.9772,-0.87,5.98,0,0,0.00,0.00,0,0,0,0
630,630,0,0.9783,-1.00,5.98,0,0,0.00,0.00,0,0,0,0
631,631,0,0.9730,-1.26,5.98,0,0,0.00,0.00,0,0,0,0
632,632,0,0.9783,-2.27,5.98,0,0,0.00,0.00,0,0,0,0
633,633,0,0.9676,-0.91,5.98,0,0,0.00,0.00,0,0,0,0
634,634,0,0.9727,-2.32,5.98,0,0,0.00,0.00,0,0,0,0
635,635,0,0.9744,-1.60,5.98,0,0,0.00,0.00,0,0,0,0
636,636,0,0.9738,-1.55,5.98,0,0,0.00,0.00,0,0,0,0
637,637,0,0.9754,-1.61,5.98,0,0,0.00,0.00,0,0,0,0
638,638,0,0.9701,-1.61,5.98,0,0,0.00,0.00,0,0,0,0
639,639,0,0.9714,-1.57,5.98,0,0,0.00,0.00,0,0,0,0
640,640,0,0.9734,-1.92,5.98,0,0,0.00,0.00,0,0,0,0
641,641,0,0.9705,-0.76,5.98,0,0,0.00,0.00,0,0,0,0
642,642,0,0.9707,-1.95,5.98,0,0,0.00,0.00,0,0,0,0
643,643,0,0.9710,-2.26,5.98,0,0,0.00,0.00,0,0,0,0
644,644,0,0.9769,-2.87,5.98,0,0,0.00,0.00,0,0,0,0
645,645,0,0.9751,-1.07,5.98,0,0,0.00,0.00,0,0,0,0
646,646,0,0.9731,-2.21,5.98,0,0,0.00,0.00,0,0,0,0
647,647,0,0.9675,-1.43,5.98,0,0,0.00,0.00,0,0,0,0
648,648,0,0.9685,-1.74,5.98,0,0,0.00,0.00,0,0,0,0
649,649,0,0.9766,-1.89,5.98,0,0,0.00,0.00,0,0,0,0
650,650,0,0.9659,-2.81,5.98,0,0,0.00,0.00,0,0,0,0
651,651,0,0.9705,-2.78,5.98,0,0,0.00,0.00,0,0,0,0
652,652,0,0.9714,-2.36,5.98,0,0,0.00,0.00,0,0,0,0
653,653,0,0.9716,-3.38,5.98,0,0,0.00,0.00,0,0,0,0
654,654,0,0.9704,-3.03,5.98,0,0,0.00,0.00,0,0,0,0
655,655,0,0.9732,-2.19,5.98,0,0,0.00,0.00,0,0,0,0
656,656,0,0.9734,-2.82,5.98,0,0,0.00,0.00,0,0,0,0
657,657,0,0.9859,-2.82,5.98,0,0,0.00,0.00,0,0,0,0
658,658,0,0.9738,-2.04,5.98,0,0,0.00,0.00,0,0,0,0
659,659,0,0.9744,-1.34,5.98,0,0,0.00,0.00,0,0,0,0
660,660,0,0.9733,-2.07,5.98,0,0,0.00,0.00,0,0,0,0
661,661,0,0.9840,-3.52,5.98,0,0,0.00,0.00,0,0,0,0
662,662,0,0.9726,-2.26,5.98,0,0,0.00,0.00,0,0,0,0
663,663,0,0.9850,-2.34,5.98,0,0,0.00,0.00,0,0,0,0
664,664,0,0.9782,-2.98,5.98,0,0,0.00,0.00,0,0,0,0
665,665,0,0.9760,-3.31,5.98,0,0,0.00,0.00,0,0,0,0
666,666,0,0.9736,-2.26,5.98,0,0,0.00,0.00,0,0,0,0
667,667,0,0.9873,-2.02,5.98,0,0,0.00,0.00,0,0,0,0
668,668,0,0.9803,-2.32,5.98,0,0,0.00,0.00,0,0,0,0
669,669,0,0.9799,-1.82,5.98,0,0,0.00,0.00,0,0,0,0
670,670,0,0.9749,-2.21,5.98,0,0,0.00,0.00,0,0,0,0
671,671,0,0.9769,-2.45,5.98,0,0,0.00,0.00,0,0,0,0
672,672,0,0.9872,-3.33,5.98,0,0,0.00,0.00,0,0,0,0
673,673,0,0.9848,-3.45,5.98,0,0,0.00,0.00,0,0,0,0
674,674,0,0.9829,-2.93,5.98,0,0,0.00,0.00,0,0,0,0
675,675,0,0.9827,-2.14,5.98,0,0,0.00,0.00,0,0,0,0
676,676,0,0.9877,-2.71,5.98,0,0,0.00,0.00,0,0,0,0
677,677,0,0.9833,-3.27,5.98,0,0,0.00,0.00,0,0,0,0
678,678,0,0.9901,-2.27,5.98,0,0,0.00,0.00,0,0,0,0
679,679,0,0.9853,-2.88,5.98,0,0,0.00,0.00,0,0,0,0
680,680,0,0.9839,-2.62,5.98,0,0,0.00,0.00,0,0,0,0
681,681,0,0.9903,-2.55,5.98,0,0,0.00,0.00,0,0,0,0
682,682,0,0.9890,-4.15,5.98,0,0,0.00,0.00,0,0,0,0
683,683,0,0.9911,-3.45,5.98,0,0,0.00,0.00,0,0,0,0
684,684,0,0.9803,-2.73,5.98,0,0,0.00,0.00,0,0,0,0
685,685,0,0.9887,-3.60,5.98,0,0,0.00,0.00,0,0,0,0
686,686,0,0.9956,-2.97,5.98,0,0,0.00,0.00,0,0,0,0
687,687,0,0.9936,-2.92,5.98,0,0,0.00,0.00,0,0,0,0
688,688,0,0.9913,-2.73,5.98,0,0,0.00,0.00,0,0,0,0
689,689,0,0.9889,-3.40,5.98,0,0,0.00,0.00,0,0,0,0
690,690,0,0.9894,-3.67,5.98,0,0,0.00,0.00,0,0,0,0
691,691,0,0.9905,-3.09,5.98,0,0,0.00,0.00,0,0,0,0
692,692,0,1.0006,-3.17,5.98,0,0,0.00,0.00,0,0,0,0
693,693,0,1.0017,-2.70,5.98,0,0,0.00,0.00,0,0,0,0
694,694,0,0.9944,-3.05,5.98,0,0,0.00,0.00,0,0,0,0
695,695,0,0.9936,-2.98,5.98,0,0,0.00,0.00,0,0,0,0
696,696,0,1.0022,-3.15,5.98,0,0,0.00,0.00,0,0,0,0
697,697,0,1.0021,-3.49,5.98,0,0,0.00,0.00,0,0,0,0
698,698,0,1.0084,-3.95,5.98,0,0,0.00,0.00,0,0,0,0
699,699,0,1.0008,-2.94,5.98,0,0,0.00,0.00,0,0,0,0
700,700,0,1.0027,-3.23,5.98,0,0,0.00,0.00,0,0,0,0
